category,image_name,image_urls,indomain,layer,relative_path
3,1ad4c98a1152c283537292a418b0e72b27408ec7.jpg,https://dvblobcdnjp.azureedge.net//Content/Upload/DailyArticle/Images/2022-08/b2591370-22a2-4f0d-ace9-758c1aed1390_m.jpg,0,3,/cat3/third/
3,fcd68ca1d2613b3c9c2d6228d936291e327eeb64.jpg,https://dvblobcdnjp.azureedge.net//Content/Upload/DailyArticle/Images/2022-08/c00e5a5f-1b40-43eb-b083-8bcd00a96821_m.jpg,0,3,/cat3/third/
3,eb8ed8c20466b1fd812f2fe2b51fef5e77765885.jpg,https://dvblobcdnjp.azureedge.net//Content/Upload/DailyArticle/Images/2022-08/11f82ed9-5ff6-4235-91e5-de67bb9d29cc_m.jpg,0,3,/cat3/third/
3,5b0492d466428e8dd07fe6c8285c099ae10c9180.jpg,https://dvblobcdnjp.azureedge.net//Content/Upload/DailyArticle/Images/2022-08/cdb0712f-2d0e-4749-b8d9-cc9299bfe138_m.jpg,0,3,/cat3/third/
3,314022a909f9a573c1b03022650eba64e80bba37.jpg,https://dvblobcdnjp.azureedge.net//Content/Upload/Popular/Images/2022-08/7a675b17-7520-4339-abe0-a4855a0a4f27_m.jpg,0,3,/cat3/third/
3,4f702eaa3cd96d6d1722bb6f9f59cef3eefa4fd6.jpg,https://dvblobcdnjp.azureedge.net//Content/img/top-100/itemPhoto/Keypoitem_10707.jpg,0,3,/cat3/third/
3,a44aa608f2ab0da2b9a217722aeb9af882f5e837.jpg,https://dvblobcdnjp.azureedge.net//Content/Upload/Popular/Images/2022-08/e3158e49-7929-4cc7-894a-dcc3b37c9c61_m.jpg,0,3,/cat3/third/
3,774668b8b1133f369311224d9bae1f61a32eb4c8.jpg,https://dvblobcdnjp.azureedge.net//Content/Upload/Popular/Images/2022-08/c85f1d44-7c4c-4dda-91fd-f01c5ecd1734_m.jpg,0,3,/cat3/third/
3,4d16777921812c6fbd38f833b37e63b15956ecf1.jpg,https://dvblobcdnjp.azureedge.net//Content/Upload/Popular/Images/2022-07/b6684a7b-9c43-4f25-82af-afc65b774d38_m.jpg,0,3,/cat3/third/
3,a3f348678081c8a6ac71cbad1ea2772fcb301a51.jpg,https://dvblobcdnjp.azureedge.net//Content/Upload/DailyArticle/Images/2022-07/d90d100b-eea5-44dd-a148-28e3b4e79f82_s.jpg,0,3,/cat3/third/
3,10ec66e7afadbbe5c2d3654e393fd966010fd4a4,https://avatars.githubusercontent.com/u/80070607?s=48&v=4,0,3,/cat3/third/
3,bbd05214ae5c934cb13fac88a77dbd37dadbafbd,https://camo.githubusercontent.com/9f147e4be9c5621d5e739d79f6f5dbc590c6fa02956d50426ddeaea4baafbeeb/68747470733a2f2f696d672e736869656c64732e696f2f6769746875622f6973737565732f4d6963726f736f6674456467652f4d53456467654578706c61696e6572732f43616c6c696e672532304e6f74696669636174696f6e733f6c6162656c3d697373756573,0,3,/cat3/third/
3,88a225e94f5e432aaae4ed93e5e2a6cb91e02695,https://hinetcdn.waca.ec/commons/images/flag/tw.svg?v=202208090957,0,3,/cat3/third/
3,18750056a355f05c08f57ad27c35b73d7e05db3b,https://hinetcdn.waca.ec/commons/images/icon_FB.svg?v=202208090957,0,3,/cat3/third/
3,20b1aeb554033cd45927e1a35bcccd991b84740b.jpeg,https://img.sirabee.com/wp-content/uploads/2021/09/sirabee20210914galsone-scaled-300x200.jpeg,0,3,/cat3/third/
3,f257b1a09d72393ac33f87f6e3eb32b28bd10f65.jpg,https://img.sirabee.com/wp-content/uploads/2022/08/sirabee20220807iizuka_ikuta-300x200.jpg,0,3,/cat3/third/
3,c650e036571750525a4e07e581b20a8a5641a173.jpg,https://img.sirabee.com/wp-content/uploads/2022/07/sirabee20220707takagishihiroaki1-300x200.jpg,0,3,/cat3/third/
3,d516c6f562fcfbd6d1336497de1adce6a071ea0f.jpg,https://img.sirabee.com/wp-content/uploads/2022/08/sirabee20220805tarutaru6-300x200.jpg,0,3,/cat3/third/
3,6b85c598c00d40333e5ebdcc1f8fdb68ffb81044.jpg,https://img.sirabee.com/wp-content/uploads/2022/08/sirabee20220805ALIT-300x200.jpg,0,3,/cat3/third/
3,e2428fb233d9a0777de20953aef914990fa8863f.jpg,https://img.sirabee.com/wp-content/uploads/2022/08/sirabee20220803somen6-300x200.jpg,0,3,/cat3/third/
3,ab4fcf9ff652ce01d720e3298bab07194d4940ae.jpg,https://img.sirabee.com/wp-content/uploads/2022/08/20220803starbucks_houjicha_tinsuko02-300x200.jpg,0,3,/cat3/third/
3,7f7bfee8bcfe755f2bd1e6d99546ea059063bcb6.jpg,https://img.sirabee.com/wp-content/uploads/2022/07/sirabee20220728jusmin1-300x200.jpg,0,3,/cat3/third/
3,e6e392237c7f58ea92e104ec71e37b9548069ee3.jpg,https://img.sirabee.com/wp-content/uploads/2021/06/sirabee20210608misterdonut1-scaled-300x200.jpg,0,3,/cat3/third/
3,85b346f5fdb095ebd24db32bbc7b10bff40d924c,https://browser.events.data.microsoft.com/OneCollector/1.0/t.js?qsp=true&w=2&ver=%224.0%22&name=%22Ms.Web.PageView%22&time=%222022-08-09T08%3A30%3A27.0839615Z%22&iKey=%22o%3A83328b3c5ab7488692991e7d63483cff%22&apikey=83328b3c5ab7488692991e7d63483cff-e640bd11-2392-49b1-b739-ed8e62bcb870-7240&data.baseType=%22PageviewData%22&data.baseData.uri=%22https%3A%2F%2Fsupport.microsoft.com%2Fen-us%2Ftopic%2Fxbox-cloud-gaming-in-microsoft-edge-with-steam-deck-43dd011b-0ce8-4810-8302-965be6d53296%22&data.baseData.properties.pageTags.metaTags.asst=%2243dd011b-0ce8-4810-8302-965be6d53296%22&data.baseData.properties.pageTags.metaTags.title=%22Xbox%20Cloud%20Gaming%20in%20Microsoft%20Edge%20with%20Steam%20Deck%22&data.baseData.properties.pageTags.metaTags.noscript=true&data.baseData.pageType=%22Article%22&data.baseData.market=%22en-US%22,0,3,/cat3/third/
3,fa672b95489b8b965a2012c19f4527e67a45e2dd,https://browser.events.data.microsoft.com/OneCollector/1.0/t.js?qsp=true&w=2&ver=%224.0%22&name=%22Ms.Web.PageView%22&time=%222022-08-09T08%3A30%3A28.7370516Z%22&iKey=%22o%3A83328b3c5ab7488692991e7d63483cff%22&apikey=83328b3c5ab7488692991e7d63483cff-e640bd11-2392-49b1-b739-ed8e62bcb870-7240&data.baseType=%22PageviewData%22&data.baseData.uri=%22https%3A%2F%2Fsupport.microsoft.com%2Fen-gb%2Ftopic%2Fkeep-your-saved-passwords-private-with-custom-primary-password-84481be0-d89e-4cee-a2d9-5c0e692a6002%22&data.baseData.properties.pageTags.metaTags.asst=%2284481be0-d89e-4cee-a2d9-5c0e692a6002%22&data.baseData.properties.pageTags.metaTags.title=%22Keep%20your%20saved%20passwords%20private%20with%20custom%20primary%20password%22&data.baseData.properties.pageTags.metaTags.noscript=true&data.baseData.pageType=%22Article%22&data.baseData.market=%22en-US%22,0,3,/cat3/third/
3,5831dee6eae2d3ec91a903c2ecafd7f696fe1586,https://web.vortex.data.microsoft.com:443/collect/v1/t.gif?&name=%27Ms.Webi.PageView%27&ver=%272.1%27&appId=%27JS%3ARewardsMarketing%27&cV=%27D1%2B6MtdTGkKkAuLf.0%27&ext-app-env=%27onerf_prod%27&ext-javascript-libver=%274.0.0-beta-10%27&ext-user-localId=%27t%3A2D30F3D7E4F466213342E22CE5F46705%27&*baseType=%27Ms.Content.PageView%27&*isJs=True&*isLoggedIn=False&*isManual=True&*serverImpressionGuid=%273ba271f3-624e-4206-9ab1-8d7aa4511f51%27&-ver=%271.0%27&-impressionGuid=%2700000000-0000-0000-0000-000000000000%27&-pageName=%27Main%20Acquisition%27&-uri=%27https%3A%2F%2Fwww.microsoft.com%2Fen-us%2Frewards%3Fform%3DML1RIE%26OCID%3DML1RIE%26PUBL%3DRewardsDO%26CREA%3DML1RIE%27&-pageType=%27Authoring.AllModules%27&-pageTags=%27%7B%22tasId%22%3A%223ba271f3-624e-4206-9ab1-8d7aa4511f51%22%2C%22tasMuid%22%3A%222D30F3D7E4F466213342E22CE5F46705%22%2C%22browserGroup%22%3A%22uplevel.web.pc%22%2C%22isOneRf%22%3A%22True%22%7D%27&-behavior=0&-market=%27en-us%27,0,3,/cat3/third/
3,c79f15457e78282350c3c68147202e0626762c49.png,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fcdn.theatlantic.com%2Fthumbor%2FJ6LDqyHuf02sY5NaAcXttlVAN8s%3D%2F0x480%3A2000x1522%2F1200x625%2Fmedia%2Fimg%2F2022%2F07%2FWEL_Dickerson_DHSHomePage-1%2Foriginal.png,0,3,/cat3/third/
3,382e0b6525267644a8a0791fe44a26ac6cbdc944,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fwww.washingtonpost.com%2Fwp-apps%2Fimrs.php%3Fsrc%3Dhttps%3A%2F%2Farc-anglerfish-washpost-prod-washpost.s3.amazonaws.com%2Fpublic%2F4JFLOEYGMNDQNJCHXZPAWT6ZTA.jpg%26w%3D1440,0,3,/cat3/third/
3,ef3f6cf019f90d49b0bf36b9f7181e336738d5b4.jpg,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fth-thumbnailer.cdn-si-edu.com%2FrTnyrL9kkNciI-Ou8XoROz_nwNI%3D%2Ffit-in%2F1600x0%2Ffilters%3Afocal(1124x846%3A1125x847)%2Fhttps%3A%2F%2Ftf-cmsv2-smithsonianmag-media.s3.amazonaws.com%2Ffiler_public%2F99%2F50%2F9950548a-eff6-4f99-bfb2-77fc401eed62%2Fjulaug2022_e04_prologue.jpg,0,3,/cat3/third/
3,9cd247a7d914b59f4547fd71be7a0e91bb5effce,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Ffivethirtyeight.com%2Fwp-content%2Fuploads%2F2022%2F08%2FHEAT-16x9-1.png%3Fw%3D712,0,3,/cat3/third/
3,4e89cf79179871e095b107834378bab346dbcc12.jpg,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fhbr.org%2Fresources%2Fimages%2Farticle_assets%2F2022%2F08%2FAug22_03_1326231067.jpg,0,3,/cat3/third/
3,f6ef0d08fa2929f885a8d895352425f85d70a902,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fvariety.com%2Fwp-content%2Fuploads%2F2022%2F07%2FThe-Sandman-1.jpg%3Fw%3D1000,0,3,/cat3/third/
3,5612e54d007fdfaecc9ac4d1657f7a72a968b881.jpg,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2022%2F08%2F08%2Ftravel%2F05flight-attendant-qna-illo%2F05flight-attendant-qna-illo-facebookJumbo.jpg,0,3,/cat3/third/
3,bc58310cb6e0340e01c6777a0500ac5adba7ef2b.jpg,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fassets.bonappetit.com%2Fphotos%2F62ed21e0fc3f69bd5b514dab%2F16%3A9%2Fw_1280%2Cc_limit%2F0805-tomato-egg-stir-fry-lede.jpg,0,3,/cat3/third/
3,a93c1ba36dfd05bb6a9415101859590f724a7944,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fhips.hearstapps.com%2Fhmg-prod%2Fimages%2Fwh-ada-lead-indexb-1658328109.png%3Fcrop%3D1.00xw%3A1.00xh%3B0%2C0%26resize%3D640%3A*,0,3,/cat3/third/
3,4a51c9ec2ea7e551efeb983c010a8659bd9818d0.jpg,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fd2r55xnwy6nx47.cloudfront.net%2Fuploads%2F2016%2F08%2FDonuts_2K.jpg,0,3,/cat3/third/
3,93a3dc085c7f2b65ff72ed007f19858c0d69d21b,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fcompote.slate.com%2Fimages%2Fe6b220e3-57a0-479e-936b-24ebda9e1e9d.jpeg%3Fwidth%3D780%26height%3D520%26rect%3D1560x1040%26offset%3D0x0,0,3,/cat3/third/
3,d44c083b91f405b8b711a08d58e247fa9545fe36,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fimg.assets-d.propublica.org%2Fv5%2Fimages%2F20220726-polio-surveillance.jpg%3Fcrop%3Dfocalpoint%26fit%3Dcrop%26fp-x%3D0.5%26fp-y%3D0.5%26h%3D630%26imgixProfile%3DpropublicaAssetsV5%26q%3D90%26w%3D1200%26s%3D23f2611eb31e575b526578bb100c1b06,0,3,/cat3/third/
3,dfc4f9a405173e17260d1aa9fcea20ae22515af5.jpg,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fcdn.theatlantic.com%2Fthumbor%2FQwCgL1XfnFyTvgSwbSr_KPAEydU%3D%2F0x316%3A4600x2712%2F1200x625%2Fmedia%2Fimg%2Fmt%2F2022%2F08%2FPAR264887%2Foriginal.jpg,0,3,/cat3/third/
3,e5df5498a891d6edf5f1262ec74f7aabcf1f22cf.jpg,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fpocket-syndicated-images.s3.amazonaws.com%2Farticles%2F8050%2F1657925422_GettyImages-1330019780.jpg,0,3,/cat3/third/
3,ac109f6afa3d5a954f0eb9a394b16769a25462bf.jpeg,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fca-times.brightspotcdn.com%2Fdims4%2Fdefault%2F62ed6a4%2F2147483647%2Fstrip%2Ftrue%2Fcrop%2F1280x672%2B0%2B24%2Fresize%2F1200x630!%2Fquality%2F90%2F%3Furl%3Dhttps%253A%252F%252Fcalifornia-times-brightspot.s3.amazonaws.com%252F80%252F4b%252F92da417e4a53846656baf5b5dff9%252Fbb102b-beekeepers-10-large.jpeg,0,3,/cat3/third/
3,9f4b5686049f674e718c3e1c92d2060d8744dfe8.jpg,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fmedia.wired.com%2Fphotos%2F62105338144fe1a7245d4ecd%2F191%3A100%2Fw_1280%2Cc_limit%2FGear-Best-Podcasts-1144824617.jpg,0,3,/cat3/third/
3,381b9d429e64a2fa458dd995b791be91df354517.jpg,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fmedia.newyorker.com%2Fphotos%2F62e3f2bad845dffa5de16485%2F16%3A9%2Fw_1280%2Cc_limit%2F220808_r40791web-social.jpg,0,3,/cat3/third/
3,059cfe0f1c32260647904ba8499a3a5d93ef441d.jpeg,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fcdn.vox-cdn.com%2Fthumbor%2FUQwuH1WQ-Uzc9CZS18Q3kYgLHu4%3D%2F0x0%3A1200x649%2F1400x1050%2Ffilters%3Afocal(504x229%3A696x421)%3Ano_upscale()%2Fcdn.vox-cdn.com%2Fuploads%2Fchorus_image%2Fimage%2F71207152%2Fcamdenyards_ringerillustration.0.jpeg,0,3,/cat3/third/
3,f90456de9cc44c5a359be9e246fae19813ebf85e,https://play-lh.googleusercontent.com/a/AItbvmk63m9CZC5i7tZiQPrUoreRlQgOBOAeYJs1KIHP=s32-mo,0,3,/cat3/third/
3,e0c1902b515d8f439155f2a115017a1cb144f0b7.jpg,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fcdn.vox-cdn.com%2Fthumbor%2F7PHXS9_9IW8z54KZ5rN0L-YAgT8%3D%2F0x104%3A2048x1176%2Ffit-in%2F1200x630%2Fcdn.vox-cdn.com%2Fuploads%2Fchorus_asset%2Ffile%2F23917021%2F51498211.jpg,0,3,/cat3/third/
3,8f3c30a53a4b6aae86b9141eb0053e9fcb2f16bb.jpg,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fmagazine.atavist.com%2Fwp-content%2Fuploads%2F2022%2F07%2FKingofthehill_Cover1.jpg,0,3,/cat3/third/
3,0b6a0f4a18816a55318c0471f04b8b028c73b7bb.jpg,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fassets.epicurious.com%2Fphotos%2F62b47d8dd275e510694bbde3%2F16%3A9%2Fw_1280%2Cc_limit%2Fapple-cider-vinegar-in-shrubs_HERO_20220616-EPI-12761_V1_final.jpg,0,3,/cat3/third/
3,6d8e36ae10b36c0efb3c501d624cb96a7d04c955.png,https://pocket-image-cache.com/600x400/filters:format(jpg):extract_focal()/https%3A%2F%2Fs26162.pcdn.co%2Fwp-content%2Fuploads%2F2022%2F07%2Fpet-cemetery.png,0,3,/cat3/third/
3,6b59e4ba38551766bcce271afce7981b10f2836e,https://browser.events.data.microsoft.com/OneCollector/1.0/t.js?qsp=true&w=2&ver=%224.0%22&name=%22Ms.Web.PageView%22&time=%222022-08-09T08%3A31%3A24.1536448Z%22&iKey=%22o%3A83328b3c5ab7488692991e7d63483cff%22&apikey=83328b3c5ab7488692991e7d63483cff-e640bd11-2392-49b1-b739-ed8e62bcb870-7240&data.baseType=%22PageviewData%22&data.baseData.uri=%22https%3A%2F%2Fsupport.microsoft.com%2Fen-us%2Fmicrosoft-edge%2Forganize-your-ideas-with-collections-in-microsoft-edge-60fd7bba-6cfd-00b9-3787-b197231b507e%22&data.baseData.properties.pageTags.metaTags.asst=%2260fd7bba-6cfd-00b9-3787-b197231b507e%22&data.baseData.properties.pageTags.metaTags.title=%22Organize%20your%20ideas%20with%20Collections%20in%20Microsoft%20Edge%22&data.baseData.properties.pageTags.metaTags.noscript=true&data.baseData.pageType=%22Article%22&data.baseData.market=%22en-US%22,0,3,/cat3/third/
3,3d8d0c10da38e5fdfa63d6bf6dfc3199be19a56e.jpeg,https://miro.medium.com/fit/c/40/40/1*0uKC85Hno0Ik0y4QOwc0Qg.jpeg,0,3,/cat3/third/
3,ce00493cc11b4f0e6dcdf4f72fd7a662ffba7f7d.jpeg,https://miro.medium.com/focal/112/112/50/50/1*3kOCWN2N8yQPAMU5IV48gg.jpeg,0,3,/cat3/third/
3,c3aeda789a1911b87436f1946323bbf799035593.jpeg,https://miro.medium.com/fit/c/40/40/1*jUzeDzOxVf3YLDy4nGXAIA.jpeg,0,3,/cat3/third/
3,79a6d8e512ba00111e27277686169f03f052e258,https://miro.medium.com/focal/112/112/50/50/0*a-p_ueShpisSEDZ8,0,3,/cat3/third/
3,1bb9e40b0d0e3d4d990212589ffbe3117a373ddb.png,https://miro.medium.com/fit/c/40/40/2*Cem5qQK3SO4a6jfGbIwgpg.png,0,3,/cat3/third/
3,a4498a5c0ebd67c88f2e1bf1fbdb6624a9867435.png,https://miro.medium.com/focal/112/112/50/50/1*dQKxLoqCSIALSE069qCCMQ.png,0,3,/cat3/third/
3,cff8adfb7247f86aac16a48b2584f3099cc44200.jpeg,https://miro.medium.com/fit/c/40/40/0*Z0hMwmUsnMDg-tKq.jpeg,0,3,/cat3/third/
3,b5e8ecf7d1b38ba4f0bb256d1280d0cf7c59f9e2,https://web.vortex.data.microsoft.com:443/collect/v1/t.gif?&name=%27Ms.Webi.PageView%27&ver=%272.1%27&appId=%27JS%3AMicrosoft-365%27&cV=%27yRFDNcKYJUCZeDXk.0%27&ext-app-env=%27onerf_prod%27&ext-javascript-libver=%274.0.0-beta-10%27&ext-user-localId=%27t%3A2D30F3D7E4F466213342E22CE5F46705%27&*baseType=%27Ms.Content.PageView%27&*isJs=True&*isLoggedIn=False&*isManual=True&*serverImpressionGuid=%27ad53cb14-78e9-4a7e-b7ad-d22c67063a52%27&-ver=%271.0%27&-impressionGuid=%2700000000-0000-0000-0000-000000000000%27&-pageName=%27default.zh-tw%27&-uri=%27https%3A%2F%2Fwww.microsoft.com%2Fzh-tw%2Fmicrosoft-365%2Ffamily-safety%3Focid%3Dfamily_signin%26rtc%3D1%27&-pageType=%27Office.AllModulesTools%27&-pageTags=%27%7B%22tasId%22%3A%223ba271f3-624e-4206-9ab1-8d7aa4511f51%22%2C%22tasMuid%22%3A%222D30F3D7E4F466213342E22CE5F46705%22%2C%22browserGroup%22%3A%22uplevel.web.pc%22%2C%22isOneRf%22%3A%22True%22%7D%27&-behavior=0&-market=%27zh-tw%27,0,3,/cat3/third/
3,cc44b87f0c6264cf2fb55464e1069a93205bf5a4.png,https://miro.medium.com/focal/112/112/50/50/1*K_sfVhYsW2uKoPn0adaOAg.png,0,3,/cat3/third/
3,30d7f3e331790d568aca4f7c09e03d1661b5523a.jpg,https://cc.tvbs.com.tw/img/upload/2022/08/09/20220809162407-c06fd371.jpg,0,3,/cat3/third/
3,9cd054556558210508358e384fbe2d849630104a.jpg,https://cc.tvbs.com.tw/img/_data/i/upload/2022/08/09/20220809162407-c06fd371-xs.jpg,0,3,/cat3/third/
3,cc8c6b4372631ef07e57a7da47be56502b314fe6,https://web.vortex.data.microsoft.com:443/collect/v1/t.gif?&name=%27Ms.Webi.PageView%27&ver=%272.1%27&appId=%27JS%3Afasttrack%27&cV=%27GivDd53HjUuolqLN.0%27&ext-app-env=%27onerf_prod%27&ext-javascript-libver=%274.0.0-beta-10%27&ext-user-localId=%27t%3A2D30F3D7E4F466213342E22CE5F46705%27&*baseType=%27Ms.Content.PageView%27&*isJs=True&*isLoggedIn=False&*isManual=True&*serverImpressionGuid=%27e5aa733c-0bf2-4325-b1f1-7da491c5ff5f%27&-ver=%271.0%27&-impressionGuid=%2700000000-0000-0000-0000-000000000000%27&-pageName=%27windows.zh-tw%27&-uri=%27https%3A%2F%2Fwww.microsoft.com%2Fzh-tw%2Ffasttrack%2Fmicrosoft-365%2Fwindows%3Frtc%3D1%27&-pageType=%27Office.AllModulesTools%27&-pageTags=%27%7B%22tasId%22%3A%2202292d08-eaa8-4660-b498-5b2d16c041e1%22%2C%22tasMuid%22%3A%222D30F3D7E4F466213342E22CE5F46705%22%2C%22browserGroup%22%3A%22uplevel.web.pc%22%2C%22isOneRf%22%3A%22True%22%7D%27&-behavior=0&-market=%27zh-tw%27,0,3,/cat3/third/
3,3567e22d64aad093825bf38e17f9acb96ec178d7,https://web.vortex.data.microsoft.com:443/collect/v1/t.gif?&name=%27Ms.Webi.PageView%27&ver=%272.1%27&appId=%27JS%3Afasttrack%27&cV=%27BlEsGHENTUCPd7oO.0%27&ext-app-env=%27onerf_prod%27&ext-javascript-libver=%274.0.0-beta-10%27&ext-user-localId=%27t%3A2D30F3D7E4F466213342E22CE5F46705%27&*baseType=%27Ms.Content.PageView%27&*isJs=True&*isLoggedIn=False&*isManual=True&*serverImpressionGuid=%276f98f941-2204-490a-993d-d5a0ae009e2f%27&-ver=%271.0%27&-impressionGuid=%2700000000-0000-0000-0000-000000000000%27&-pageName=%27app-assure.zh-tw%27&-uri=%27https%3A%2F%2Fwww.microsoft.com%2Fzh-tw%2Ffasttrack%2Fmicrosoft-365%2Fapp-assure%3Frtc%3D1%27&-pageType=%27Office.PillarTemplate%27&-pageTags=%27%7B%22tasId%22%3A%2202292d08-eaa8-4660-b498-5b2d16c041e1%22%2C%22tasMuid%22%3A%222D30F3D7E4F466213342E22CE5F46705%22%2C%22browserGroup%22%3A%22uplevel.web.pc%22%2C%22isOneRf%22%3A%22True%22%7D%27&-behavior=0&-market=%27zh-tw%27,0,3,/cat3/third/
3,5d1bd1cb07dfab401377a5174dd5268011808b77,https://browser.events.data.microsoft.com/OneCollector/1.0/t.js?qsp=true&w=2&ver=%224.0%22&name=%22Ms.Web.PageView%22&time=%222022-08-09T08%3A43%3A41.5812629Z%22&iKey=%22o%3A83328b3c5ab7488692991e7d63483cff%22&apikey=83328b3c5ab7488692991e7d63483cff-e640bd11-2392-49b1-b739-ed8e62bcb870-7240&data.baseType=%22PageviewData%22&data.baseData.uri=%22https%3A%2F%2Fsupport.microsoft.com%2Fen-us%2Fmicrosoft-edge%22&data.baseData.properties.pageTags.metaTags.asst=%22S.HP.microsoft-edge%22&data.baseData.properties.pageTags.metaTags.title=%22Microsoft%20Edge%20help%20%26%20learning%22&data.baseData.properties.pageTags.metaTags.noscript=true&data.baseData.pageType=%22Article%22&data.baseData.market=%22en-US%22,0,3,/cat3/third/
3,c63491f52200ad97936203df59fdca91bdcbaabe.jpg,https://cc.tvbs.com.tw/2017program/cars/images/uploads/2022/08/09162431/220809_Ford-Tourneo-Connect-001_%E4%BE%86%E6%BA%90Ford-80x80.jpg,0,3,/cat3/third/
3,10d04495dd863c06f0f06bfff5c42aacd37e60ff.png,https://discourse.mozilla.org/letter_avatar/boiert/25/5_MOZILLA_1_ec9aa59dceb98d018d6bc326090fc945.png,1,3,/cat3/third/
3,b9ac81a72dae029511ae6a7815da5f0e4c168c43.png,https://discourse.mozilla.org/letter_avatar/manish_ghimire/25/5_MOZILLA_1_ec9aa59dceb98d018d6bc326090fc945.png,1,3,/cat3/third/
3,c3fa1a4f564e802bfcc51b349501c9d6215b796d.png,https://discourse.mozilla.org/letter_avatar/johnson.elugbadebo/25/5_MOZILLA_1_ec9aa59dceb98d018d6bc326090fc945.png,1,3,/cat3/third/
3,bcc8ed1932a20e07f94b1f377642bc2260bb165f.png,https://discourse.mozilla.org/letter_avatar/nikolatesla/25/5_MOZILLA_1_ec9aa59dceb98d018d6bc326090fc945.png,1,3,/cat3/third/
3,7adff86655895d4e8385f6f30014e5c2e9f38704.png,https://discourse.mozilla.org/user_avatar/discourse.mozilla.org/zakiollahahmadi/25/40725_2.png,1,3,/cat3/third/
3,4c7677f415215bd1001da666e0e22f447d2197db,https://storage.googleapis.com/keypo-micro-portal-gcs/insight_report/report_73.png?Expires=1660121326&GoogleAccessId=keypo-storage-manager%40genuine-period-196003.iam.gserviceaccount.com&Signature=FIENy8P2flSczUyYGGF%2B2ghSyFPjXxrppdWw%2B6F3RFbPeMcacyCTYc7Upci2bWtjzuBi3T9O%2FEJfIzE81%2BPEMrlpH1a0Sall4HJVhpLo1kNzkkMzTbCU7Gl%2BqIh4SYwJ1c%2FUkBORhcwRar27KVdIR6%2F%2B9RJcUm6mCTlZtKOJpPHxOJemakN2TOYhzrizE%2B0LZx8Ad4sRZfyyEB6VyQ2CyrGckB8CZRJPpNMlOSQHmMaQuPU5u52mf%2BCRjqTkvC8%2Fg9W21NiG20o6XEwBOu1NKl6HagihiRSG3SGI8tH3%2Fvf3bm00QELseA31J6LLKz1WZQyaY6KDMa6xw57bFX4lxg%3D%3D,0,3,/cat3/third/
3,2e26c627fd3f94477b25d671379e61795aa5ad91,https://storage.googleapis.com/keypo-micro-portal-gcs/insight_report/72.jpg?Expires=1660121326&GoogleAccessId=keypo-storage-manager%40genuine-period-196003.iam.gserviceaccount.com&Signature=bys2E1rpSR8VPknjC2B0VihudDGjRaJ2jUJ9GFIbEmW%2Bdo64XR7XBqbqgSY%2FO6WcsNzLiMYp6IQE3oNwYv%2B94tBMfW364CnjnUQsqSVDaIAoGIaBuFvKljxyoGWDrjVD1jWQxcGzxTjPhq7%2FH0u8m6K4DFhGbZuOpxlHN6vIOc5TWPk6h6idUkF2WXGUa%2Bhg6uYmN80dzsS%2BzyyNELGkUteRFdfEcFsPaPHIPdJobT2OltxPYePlV%2BtWg6sXSEAvpjXujIoDXf4qHX51%2BBIL4FeAtwz06ocaT8aO3P2UPyCR7yTCbZgKL59Z19RmHNUYXl4FvLlDMXbdla7U1LzFgA%3D%3D,0,3,/cat3/third/
